APM,PrecisionRelativa,IndiceCobertura,IndicePostDano,IET,DistanciaPromedio,VarianzaDistancia,Clase
120.00,0.8500,0.0000,0.0000,43.7451,1.7432,0.1754,1
138.00,0.5217,0.0000,0.0000,29.8788,3.6187,6.3256,2
174.00,0.4483,0.0000,0.0000,46.3651,2.7528,1.5098,2
30.00,0.0000,0.6767,0.0000,0.8507,10.4019,6.3104,0
114.00,0.8947,0.0122,0.0000,39.6117,1.8427,0.0998,1
66.00,0.0909,0.7118,1.0000,1.8227,9.4366,4.8981,3
66.00,0.5455,0.3682,0.5000,3.3106,11.5950,20.7693,3
36.00,0.1667,0.7472,0.0000,0.7242,11.5694,9.7956,0
84.00,0.8571,0.0105,0.0000,29.5057,1.8171,0.0952,1
96.00,0.6250,0.0601,0.0000,20.6821,3.3625,7.6231,2
66.00,0.6364,0.1607,0.5000,5.1978,9.6576,11.0712,3
30.00,0.2000,0.7124,0.0000,0.8821,8.7799,3.0450,0
60.00,0.2000,0.7066,0.0000,1.2327,13.2807,21.8459,3
90.00,0.2000,0.0439,0.5000,14.3865,4.9815,5.8669,2
108.00,0.3333,0.0000,0.0000,17.9984,5.0005,4.7940,2
24.00,0.2500,0.5622,0.0000,0.9157,10.4745,27.8503,3
84.00,0.7857,0.0107,0.0000,29.4972,1.8172,0.1488,1
36.00,0.1667,0.7158,0.0000,0.8164,11.5331,9.7933,0
78.00,0.4615,0.4879,0.0000,3.2950,11.1220,22.9096,3
36.00,0.0000,0.6737,0.0000,1.1383,9.3180,4.9012,0
30.00,0.0000,0.7041,0.0000,0.6346,12.9885,12.0366,0
138.00,0.4348,0.0108,0.0000,29.0420,3.7004,2.7527,2
54.00,0.1111,0.6660,1.0000,1.3639,12.2252,9.7518,3
72.00,0.9167,0.0109,0.0000,31.8161,1.2384,0.0026,1
78.00,0.9231,0.0000,0.0000,27.7808,1.8077,0.1222,1
120.00,0.3500,0.0000,0.0000,20.4306,4.8735,9.6064,2
60.00,0.1000,0.7217,0.0000,1.3347,11.5126,7.2890,3
30.00,0.0000,0.7295,0.0000,0.6532,11.4228,13.5393,0
138.00,0.2174,0.0103,0.0000,22.1432,5.1680,4.8444,2
108.00,0.6667,0.0000,0.0000,33.4113,2.2324,0.8779,2
48.00,0.2500,0.6342,0.0000,1.6757,9.4776,11.2316,3
42.00,0.1429,0.5289,1.0000,1.6626,10.8996,8.4570,0
60.00,0.1000,0.6781,0.0000,1.5335,11.5931,10.6831,3
96.00,0.3750,0.0000,0.0000,14.2649,5.7298,8.4500,2
78.00,0.2308,0.6560,1.0000,2.8086,8.5535,2.9766,3
30.00,0.2000,0.6793,0.0000,0.7207,12.3477,8.7344,0
102.00,0.8824,0.0115,0.0000,35.2099,1.8637,0.1680,1
138.00,0.3913,0.0000,0.0000,32.2463,3.2796,1.2833,2
84.00,0.1429,0.7466,1.0000,1.6630,11.7988,7.5923,3
36.00,0.1667,0.6729,1.0000,0.8007,13.7079,22.5143,0
84.00,0.6429,0.0190,0.0000,31.3839,1.6256,0.1847,1
90.00,0.4000,0.0000,0.0000,11.5198,6.8126,14.3057,2
72.00,0.1667,0.6913,0.0000,1.6556,12.4250,9.6972,3
30.00,0.2000,0.6730,0.0000,0.7285,12.4665,11.9249,0
90.00,1.0000,0.0110,0.0000,31.2863,1.8451,0.1467,1
108.00,0.2778,0.0000,0.0000,20.1735,4.3536,4.5457,2
54.00,0.2222,0.6764,0.0000,1.1190,14.6154,18.9643,3
48.00,0.1250,0.6674,0.0000,1.1049,13.4483,20.8631,0
114.00,0.8947,0.0000,0.0000,40.6060,1.8075,0.1691,1
132.00,0.2727,0.0915,1.0000,14.1902,7.4515,22.9774,2
72.00,0.0833,0.6828,0.0000,1.8343,11.4501,13.3078,3
60.00,0.2000,0.6703,0.0000,1.4247,12.8855,13.7062,3
84.00,1.0000,0.0000,0.0000,29.8357,1.8154,0.2009,1
36.00,0.0000,0.7205,0.0000,0.8478,10.8669,8.2423,0
48.00,0.1250,0.6941,0.0000,1.2222,11.0129,10.6288,3
30.00,0.2000,0.7287,0.0000,0.6758,11.0449,10.7564,0
114.00,0.9474,0.0000,0.0000,40.2415,1.8329,0.0764,1
102.00,0.4118,0.0000,0.0000,12.5644,7.1182,13.2094,2
54.00,0.8889,0.0953,1.0000,4.6002,9.6200,10.6033,3
114.00,0.7895,0.0000,0.0000,41.9817,1.7155,0.1902,1
108.00,0.8333,0.0000,0.0000,37.4342,1.8851,0.1030,1
72.00,0.3333,0.0833,1.0000,8.2980,6.9543,22.8145,2
30.00,0.0000,0.7330,0.0000,0.6934,10.5534,7.9032,0
36.00,0.0000,0.7072,0.0000,0.8584,11.2802,13.4722,0
102.00,1.0000,0.0000,0.0000,37.4896,1.7208,0.1428,1
108.00,0.7222,0.0000,0.0000,20.3853,4.2979,8.8246,2
60.00,0.5000,0.3978,1.0000,3.0474,10.8575,19.6246,3
36.00,0.1667,0.7024,1.0000,0.9487,10.2943,7.1669,0
114.00,0.8947,0.0000,0.0000,39.4366,1.8907,0.0795,1
120.00,0.3000,0.0000,0.0000,22.4544,4.3442,7.7122,2
60.00,0.2000,0.6998,0.0000,1.4086,11.7889,13.1531,3
24.00,0.2500,0.7306,0.0000,0.4853,12.3234,12.0999,0
90.00,0.9333,0.0000,0.0000,32.5549,1.7646,0.1347,1
36.00,0.1667,0.6865,0.0000,0.7561,13.9296,12.5704,0
54.00,0.2222,0.6885,0.0000,1.3367,11.5824,17.2872,3
36.00,0.3333,0.6011,0.0000,1.0574,12.5820,17.1061,0
36.00,0.1667,0.6731,1.0000,0.9486,11.4037,14.8146,0
168.00,0.2500,0.0113,0.0000,43.6566,2.8047,1.2098,2
54.00,0.1111,0.7218,0.0000,1.2372,11.1404,5.9944,3
72.00,0.9167,0.0000,0.0000,25.9172,1.7781,0.1886,1
102.00,0.9412,0.0000,0.0000,36.3916,1.8028,0.1642,1
144.00,0.5417,0.0000,0.0000,34.3157,3.1963,2.6469,2
60.00,0.2000,0.7038,1.0000,1.8078,8.8309,4.4043,3
36.00,0.3333,0.6966,1.0000,0.8352,12.0768,13.0339,0
72.00,0.1667,0.6690,1.0000,2.3447,9.1630,11.1033,3
120.00,0.5500,0.0000,0.0000,23.0876,4.1976,5.7802,2
48.00,0.1250,0.7189,0.0000,1.0071,12.3989,9.1215,3
30.00,0.0000,0.6408,0.0000,0.8008,12.4579,12.1265,0
138.00,1.0000,0.0117,0.0000,46.9573,1.9044,0.0322,1
84.00,0.2857,0.0000,0.0000,11.8757,6.0733,18.7267,2
72.00,0.1667,0.7142,1.0000,1.2867,14.9946,19.1960,3
30.00,0.2000,0.6762,1.0000,0.7533,11.8948,8.4829,0
102.00,0.9412,0.0114,0.0000,38.7354,1.6032,0.2366,1
132.00,0.6818,0.0000,0.0000,47.9271,1.7542,0.5597,2
72.00,0.1667,0.6801,0.0000,1.8779,11.2632,9.5528,3
30.00,0.0000,0.6622,0.0000,0.7413,12.6714,13.6081,0
60.00,0.7000,0.0112,0.0000,21.8201,1.7188,0.2096,1
96.00,0.4375,0.0000,0.0000,19.1714,4.0075,3.6923,2
36.00,0.1667,0.7117,0.0000,0.9010,10.5185,7.1225,0
30.00,0.2000,0.7092,0.0000,0.7108,11.2713,11.4690,0
108.00,0.7778,0.0127,0.0000,39.6499,1.6893,0.1884,1
90.00,0.2667,0.0000,0.0000,10.1074,7.9044,10.3537,2
42.00,0.2857,0.6000,1.0000,1.2596,12.3381,29.7256,3
30.00,0.0000,0.6180,1.0000,0.7317,14.6628,21.1239,0
30.00,0.2000,0.6303,1.0000,1.0466,9.5970,15.3371,0
138.00,0.2174,0.0000,0.0000,19.1851,6.1931,12.8619,2
66.00,0.1818,0.6951,0.0000,1.7082,10.7803,7.9776,3
30.00,0.2000,0.6764,0.0000,0.8117,10.9599,7.7534,0
102.00,0.8824,0.0109,0.0000,39.3274,1.5655,0.1495,1
102.00,0.1765,0.0000,0.0000,10.8470,8.4035,20.7498,2
78.00,0.1538,0.6277,0.0000,2.1214,12.6895,19.0840,3
30.00,0.2000,0.7024,0.0000,0.6475,12.7890,11.6276,0
102.00,0.9412,0.0191,0.0000,41.4331,1.4149,0.2211,1
120.00,0.2500,0.0000,0.0000,23.8464,4.0322,2.4712,2
36.00,0.1667,0.6317,0.0000,0.8819,14.0321,26.4982,3
120.00,0.4500,0.0000,0.0000,25.4702,3.7114,2.2957,2
84.00,0.7857,0.0000,0.0000,29.1454,1.8821,0.0741,1
138.00,1.0000,0.0000,0.0000,49.8375,1.7690,0.1421,1
66.00,0.1818,0.6857,1.0000,1.5027,12.8039,10.8147,3
138.00,0.3478,0.0000,0.0000,20.8287,5.6255,13.0746,2
36.00,0.1667,0.4335,0.0000,1.4607,12.9629,10.1208,0
138.00,0.5217,0.0000,0.0000,32.9899,3.1831,6.2808,2
96.00,0.9375,0.0000,0.0000,33.7239,1.8466,0.1240,1
60.00,0.2000,0.6372,0.0000,1.4694,13.8128,27.3588,3
84.00,0.9286,0.0000,0.0000,29.5678,1.8409,0.1598,1
108.00,0.3889,0.0000,0.0000,16.6794,5.4751,9.3321,2
54.00,0.1111,0.6706,1.0000,1.1258,14.7995,19.0323,3
36.00,0.1667,0.6897,1.0000,0.9240,11.0890,12.7155,0
138.00,0.9130,0.0112,0.0000,53.4184,1.5545,0.2178,1
120.00,0.3000,0.0000,0.0000,14.5298,7.2589,22.0622,2
78.00,0.1538,0.6334,0.0000,2.2362,11.7875,15.8723,3
120.00,0.3500,0.0202,0.0000,19.6357,4.9877,12.2207,2
90.00,0.8667,0.0000,0.0000,36.3739,1.4743,0.1469,1
90.00,0.3333,0.0000,0.0000,16.6426,4.4078,6.6295,2
54.00,0.2222,0.6834,1.0000,1.2119,13.1076,18.7761,3
36.00,0.0000,0.7310,0.0000,0.7476,11.9553,9.3724,0
102.00,1.0000,0.0109,0.0000,35.5475,1.8381,0.1290,1
84.00,0.9286,0.0000,0.0000,29.3931,1.8578,0.1647,1
66.00,0.1818,0.6597,1.0000,1.5470,13.5180,27.2262,3
30.00,0.2000,0.7040,1.0000,0.6836,11.9895,9.6218,0
84.00,0.8571,0.0110,0.0000,32.2875,1.5731,0.2394,1
120.00,0.7500,0.0000,0.0000,40.8694,1.9362,0.1120,1
66.00,0.0909,0.7076,0.0000,1.4937,11.9204,10.5620,3
30.00,0.2000,0.7012,0.0000,0.8151,9.9956,7.3187,0
96.00,0.9375,0.0118,0.0000,33.7576,1.8102,0.1548,1
144.00,0.4583,0.0000,0.0000,36.5810,2.9365,1.6196,2
78.00,0.1538,0.6186,1.0000,2.2167,12.4189,16.3126,3
60.00,0.2000,0.6710,0.0000,1.4685,12.4440,18.5448,3
114.00,0.8421,0.0000,0.0000,46.1751,1.4689,0.2498,1
96.00,0.5000,0.0000,0.0000,30.0974,2.1897,0.9342,2
102.00,0.5294,0.0000,0.0000,25.4733,3.0042,2.0512,2
30.00,0.0000,0.6947,0.0000,0.6725,12.6209,8.6442,0
114.00,0.9474,0.0000,0.0000,39.4940,1.8865,0.1363,1
144.00,0.6250,0.0000,0.0000,40.1691,2.5848,3.9922,2
36.00,0.0000,0.6729,0.0000,1.2356,8.5299,4.3784,3
24.00,0.5000,0.5694,1.0000,0.7245,13.2654,15.5456,0
60.00,1.0000,0.0000,0.0000,21.3825,1.8060,0.0492,1
126.00,0.4286,0.0000,0.0000,27.5563,3.5725,2.4237,2
60.00,0.1000,0.6693,0.0000,1.3579,13.6116,16.8787,3
36.00,0.1667,0.6450,0.0000,1.3935,8.1718,10.4245,0
132.00,0.9091,0.0103,0.0000,45.6993,1.8588,0.1841,1
120.00,0.2500,0.0000,0.0000,19.1102,5.2794,5.3945,2
60.00,0.1000,0.6941,0.0000,1.3326,12.7758,14.2354,3
30.00,0.2000,0.6371,1.0000,1.0035,9.8488,15.4656,0
102.00,0.7059,0.0106,0.0000,36.9200,1.7334,0.1618,1
120.00,0.5000,0.0000,0.0000,19.4235,5.1781,11.1752,2
60.00,0.2000,0.5973,1.0000,1.9304,11.5149,18.0393,3
30.00,0.0000,0.7107,0.0000,0.6696,11.9600,13.0679,0
72.00,1.0000,0.0117,0.0000,25.7411,1.7643,0.1761,1
114.00,0.1579,0.0000,0.0000,18.1015,5.2978,9.3892,2
90.00,0.1333,0.6944,1.0000,2.2003,11.5000,7.6176,3
114.00,0.8421,0.0000,0.0000,44.5041,1.5616,0.1977,1
120.00,0.8500,0.0000,0.0000,40.7965,1.9414,0.0784,1
84.00,0.2143,0.0000,0.0000,16.5125,4.0871,6.3585,2
42.00,0.1429,0.7210,0.0000,0.8683,12.4930,7.8129,3
36.00,0.1667,0.6881,0.0000,1.0825,9.3721,5.3978,0
90.00,1.0000,0.0113,0.0000,31.9394,1.7859,0.2126,1
90.00,0.3333,0.0000,0.0000,17.6262,4.1060,6.2711,2
66.00,0.1818,0.6453,0.0000,2.0683,10.3193,8.6343,3
36.00,0.1667,0.6976,1.0000,0.7712,13.1149,12.9827,3
132.00,0.8182,0.0000,0.0000,46.3298,1.8491,0.0750,1
72.00,0.3333,0.0000,0.0000,7.8363,8.1880,14.1487,2
78.00,0.0769,0.6457,0.0000,2.3487,10.7662,9.2265,3
36.00,0.1667,0.6426,0.0000,1.0673,11.0533,20.2531,0
114.00,0.6316,0.0000,0.0000,39.5549,1.8821,0.1407,1
102.00,0.4706,0.0000,0.0000,16.7968,5.0726,14.5758,2
48.00,0.1250,0.6959,1.0000,1.2740,10.4581,7.5898,3
114.00,0.8421,0.0114,0.0000,40.3515,1.7930,0.1527,1
84.00,0.1429,0.7018,0.0000,2.0801,11.0436,8.6091,3
90.00,0.1333,0.0217,0.0000,14.7831,4.9558,6.6089,2
114.00,0.3158,0.0000,0.0000,14.6869,6.7620,11.6187,2
36.00,0.3333,0.4418,1.0000,1.6172,11.4255,21.1393,0
114.00,1.0000,0.0000,0.0000,41.9986,1.7144,0.1408,1
78.00,0.9231,0.0000,0.0000,27.4164,1.8450,0.1008,1
42.00,0.1429,0.5967,1.0000,1.2521,12.5281,28.7954,3
30.00,0.2000,0.6541,0.0000,0.8740,10.8736,10.7839,0
102.00,0.6471,0.0202,0.0000,34.5702,1.8909,0.1193,1
108.00,0.8333,0.0000,0.0000,37.5839,1.8736,0.1042,1
36.00,0.1667,0.6901,0.0000,0.8926,11.4976,13.1089,0
30.00,0.2000,0.6793,0.0000,0.6989,12.7652,12.3386,0
78.00,0.3846,0.0000,0.0000,15.5274,4.0234,2.4506,2
138.00,0.3478,0.0000,0.0000,32.1772,3.2888,3.4934,2
42.00,0.1429,0.7227,1.0000,0.9426,11.3564,8.9681,3
36.00,0.1667,0.6645,1.0000,0.9069,12.3174,18.8867,0
78.00,0.7692,0.0120,0.0000,28.5414,1.7001,0.1880,1
114.00,1.0000,0.0000,0.0000,43.4357,1.6246,0.0676,1
60.00,0.2000,0.6485,0.0000,1.8372,10.4805,7.2079,3
66.00,0.2727,0.6972,0.0000,1.4488,12.7931,10.7095,3
114.00,1.0000,0.0000,0.0000,39.6984,1.8717,0.1480,1
102.00,0.5882,0.0000,0.0000,21.8076,3.6773,5.8332,2
72.00,0.6667,0.2331,0.5000,4.9026,10.2634,31.2769,3
120.00,0.7500,0.0000,0.0000,47.7172,1.5148,0.1920,1
114.00,0.7368,0.0000,0.0000,41.4292,1.7517,0.1841,1
96.00,0.3750,0.0000,0.0000,17.8271,4.3851,11.0674,2
66.00,0.6364,0.0000,0.0000,7.0851,8.3153,20.7660,3
36.00,0.0000,0.6237,0.0000,1.1731,10.5478,15.5113,0
96.00,1.0000,0.0000,0.0000,32.7645,1.9300,0.1029,1
132.00,0.5000,0.0000,0.0000,28.3899,3.6495,3.2465,2
54.00,0.2222,0.6374,0.0000,1.4197,12.7900,16.8283,3
30.00,0.0000,0.7066,1.0000,0.6997,11.5816,12.7836,0
138.00,0.8261,0.0103,0.0000,52.0253,1.6253,0.2521,1
108.00,0.5000,0.0000,0.0000,25.8445,3.1788,3.4988,2
66.00,0.1818,0.6916,1.0000,1.5689,11.9748,9.4496,3
42.00,0.1429,0.7117,1.0000,0.8193,13.7815,16.3249,0
48.00,0.5000,0.1494,0.0000,4.3851,8.3112,13.3874,3
78.00,0.3846,0.0000,0.0000,13.7167,4.6865,7.2290,2
54.00,0.2222,0.5716,0.0000,1.8760,11.3322,19.6054,3
36.00,0.1667,0.7113,1.0000,0.7788,12.3461,9.4124,0
102.00,0.5294,0.0108,0.0000,38.0946,1.6487,0.1788,1
138.00,0.4348,0.0000,0.0000,30.0818,3.5875,1.5699,2
60.00,0.2000,0.6545,1.0000,1.7322,10.9654,9.8341,3
30.00,0.2000,0.6985,1.0000,0.7273,11.4348,10.7706,0
120.00,0.8000,0.0110,0.0000,42.9655,1.7623,0.1309,1
42.00,0.1429,0.6721,0.0000,1.4187,8.7061,3.1701,0
66.00,0.4545,0.5222,0.0000,3.0920,9.1989,13.6053,3
42.00,0.1429,0.6916,0.0000,1.0071,11.8594,9.2088,0
96.00,0.8750,0.0000,0.0000,34.1520,1.8110,0.1380,1
120.00,0.4500,0.0000,0.0000,19.0441,5.3012,10.9505,2
72.00,0.5833,0.1172,1.0000,4.9074,11.9522,15.9964,3
30.00,0.2000,0.6346,1.0000,0.9051,11.1123,15.9193,0
90.00,1.0000,0.0000,0.0000,32.2335,1.7921,0.1257,1
120.00,0.2000,0.0000,0.0000,25.2637,3.7499,2.6474,2
102.00,0.9412,0.0000,0.0000,37.5202,1.7185,0.2384,1
36.00,0.1667,0.7134,0.0000,0.6811,14.1499,22.3737,0
138.00,0.9565,0.0102,0.0000,48.3143,1.8273,0.0839,1
150.00,0.4400,0.0000,0.0000,27.1769,4.5194,5.8828,2
36.00,0.1667,0.6645,1.0000,1.1053,9.9287,7.1941,3
30.00,0.2000,0.6791,0.0000,0.8355,10.5235,7.5394,0
102.00,0.4118,0.0103,0.0000,13.7376,6.3482,7.6023,2
96.00,0.3750,0.0000,0.0000,12.5526,6.6478,15.2190,2
54.00,0.1111,0.6917,0.0000,1.2939,11.8677,9.3263,3
30.00,0.2000,0.7118,0.0000,0.6733,11.8417,10.1341,0
96.00,0.7500,0.0102,0.0000,35.1464,1.7036,0.0957,1
108.00,1.0000,0.0000,0.0000,39.3173,1.7469,0.1908,1
54.00,0.1111,0.7306,1.0000,1.2944,10.2398,6.9723,3
144.00,0.5417,0.0000,0.0000,29.3430,3.9075,3.6048,2
78.00,0.9231,0.0000,0.0000,35.7287,1.1831,0.0931,1
150.00,0.5600,0.0000,0.0000,41.3035,2.6317,5.8579,2
54.00,0.3333,0.5086,0.0000,1.9650,12.5028,14.6835,3
30.00,0.2000,0.6957,0.0000,0.6141,13.8652,14.4119,0
114.00,1.0000,0.0000,0.0000,42.9934,1.6516,0.2103,1
120.00,0.9000,0.0000,0.0000,44.8937,1.6730,0.1463,1
60.00,0.6000,0.0883,1.0000,6.1027,7.9635,14.4416,3
30.00,0.2000,0.6810,1.0000,0.8899,9.7526,7.5212,0
102.00,0.7647,0.0000,0.0000,35.9104,1.8404,0.1605,1
102.00,0.3529,0.0000,0.0000,14.8690,5.8599,12.0409,2
54.00,0.3333,0.6454,0.0000,1.2324,14.5358,25.2772,3
42.00,0.2857,0.7056,0.0000,0.8933,12.8407,16.5820,3
96.00,0.9375,0.0000,0.0000,37.0480,1.5912,0.1591,1
114.00,0.6316,0.0000,0.0000,49.1118,1.3212,0.2317,2
60.00,0.2000,0.6366,1.0000,2.1031,9.3687,10.8842,3
150.00,0.2800,0.0000,0.0000,16.1832,8.2689,10.2687,2
114.00,0.9474,0.0000,0.0000,40.7230,1.7994,0.1703,1
108.00,0.5000,0.0000,0.0000,14.8452,6.2751,13.6345,2
60.00,0.2000,0.6324,0.0000,1.6412,12.4392,21.9611,3
30.00,0.2000,0.6720,0.0000,0.8361,10.7688,9.0366,0
96.00,0.9375,0.0120,0.0000,33.9346,1.7950,0.1463,1
144.00,0.8750,0.0000,0.0000,50.2528,1.8655,0.1507,1
114.00,0.6842,0.0000,0.0000,40.8611,1.7899,0.1238,1
36.00,0.1667,0.6888,1.0000,0.8110,12.8168,11.7405,0
90.00,0.6000,0.0113,0.0000,34.9616,1.5452,0.2700,1
102.00,0.2353,0.0000,0.0000,13.7865,6.3985,8.7256,2
54.00,0.1111,0.6658,0.0000,1.2831,13.0647,20.8640,3
90.00,0.8000,0.0000,0.0000,33.5515,1.6824,0.1823,1
114.00,0.8947,0.0000,0.0000,38.9798,1.9246,0.0844,1
138.00,0.3478,0.0249,1.0000,15.2219,7.8398,23.8065,2
36.00,0.1667,0.5935,0.0000,1.2080,11.1130,20.9596,0
36.00,0.0000,0.6899,1.0000,0.9573,10.6606,9.8272,0
108.00,0.9444,0.0195,0.0000,36.7067,1.8850,0.0840,1
114.00,0.3158,0.0000,0.0000,23.1411,3.9263,2.9672,2
54.00,0.2222,0.6455,1.0000,1.6293,10.7503,13.0699,3
114.00,0.8421,0.0115,0.0000,39.0435,1.8861,0.1115,1
114.00,0.9474,0.0000,0.0000,39.6659,1.8740,0.0908,1
120.00,0.5500,0.0528,0.0000,23.9191,3.7519,4.6244,2
60.00,0.2000,0.6490,0.0000,1.4608,13.4181,14.9732,3
36.00,0.1667,0.7349,1.0000,0.9116,9.4696,8.2582,0
96.00,0.9375,0.0000,0.0000,33.4829,1.8671,0.1572,1
150.00,0.3600,0.0000,0.0000,28.0463,4.3483,3.0260,2
48.00,0.1250,0.7627,0.0000,0.7734,13.7241,11.7885,3
30.00,0.0000,0.6980,0.0000,0.8460,9.7082,6.7006,0
138.00,0.8261,0.0000,0.0000,47.9178,1.8799,0.1752,1
72.00,0.2500,0.0000,0.0000,13.2075,4.4514,4.5957,2
36.00,0.1667,0.6706,1.0000,1.0228,10.5918,12.1984,3
36.00,0.1667,0.6079,0.0000,1.1874,10.8886,12.2861,0
84.00,0.8571,0.0104,0.0000,29.8295,1.7868,0.1154,1
78.00,0.6154,0.0000,0.0000,10.7044,6.2867,6.7392,2
36.00,0.1667,0.6361,0.0000,0.9793,12.3795,17.1237,3
36.00,0.1667,0.7036,0.0000,0.8160,12.0753,15.3705,0
102.00,0.7059,0.0101,0.0000,38.0004,1.6571,0.1690,1
114.00,0.3684,0.0000,0.0000,19.8728,4.7365,4.6925,2
66.00,0.1818,0.6906,0.0000,1.6252,11.5644,9.1695,3
72.00,0.8333,0.0000,0.0000,29.5181,1.4392,0.0598,1
108.00,0.9444,0.0000,0.0000,40.5947,1.6604,0.1350,1
120.00,0.4000,0.0000,0.0000,20.7007,4.7969,10.5729,2
150.00,0.4000,0.0000,0.0000,20.6004,6.2814,10.1005,2
30.00,0.0000,0.6723,0.0000,0.6605,13.8851,17.0321,0
54.00,0.2222,0.6353,0.0000,1.8302,9.7606,11.1142,3
132.00,0.3182,0.0109,0.0000,16.1079,7.1052,11.3590,2
24.00,0.2500,0.6173,1.0000,0.7492,11.2593,18.0089,0
36.00,0.1667,0.7277,0.0000,0.6886,13.2381,12.4774,0
114.00,0.7368,0.0112,0.0000,40.8624,1.7587,0.1610,1
174.00,0.3793,0.0242,0.5000,28.1229,5.0377,6.4580,2
144.00,0.7917,0.0000,0.0000,54.1536,1.6591,0.1603,1
36.00,0.1667,0.6991,0.0000,0.7242,13.9569,22.4755,0
144.00,0.8333,0.0000,0.0000,53.3271,1.7003,0.2085,1
120.00,0.5500,0.0000,0.0000,33.4346,2.5891,0.7063,2
78.00,0.8462,0.0000,0.0000,27.7841,1.8074,0.1734,1
30.00,0.2000,0.6563,0.0000,0.8228,11.5302,15.2811,0
90.00,0.6000,0.0000,0.0000,30.9735,1.9057,0.1034,1
72.00,0.4167,0.0000,0.0000,10.5679,5.8131,7.8358,2
54.00,0.2222,0.6693,0.0000,1.3770,11.9701,8.7928,3
30.00,0.2000,0.7011,0.0000,0.7797,10.5011,6.9384,0
48.00,1.0000,0.0000,0.0000,17.0440,1.8162,0.1889,1
138.00,0.4783,0.0000,0.0000,28.1367,3.9046,2.7893,2
72.00,0.1667,0.7475,0.0000,1.2987,13.0009,13.7098,3
36.00,0.0000,0.7105,1.0000,0.9535,9.9287,6.7855,0
108.00,0.9444,0.0102,0.0000,36.6382,1.9176,0.1449,1
108.00,0.4444,0.0000,0.0000,23.7698,3.5436,1.2799,2
72.00,0.1667,0.7166,0.0000,1.6055,11.7084,8.8546,3
36.00,0.0000,0.7338,0.0000,0.6904,12.8810,10.7250,0
90.00,0.8667,0.0186,0.0000,34.2835,1.5763,0.1867,1
174.00,0.4828,0.0000,0.0000,38.4820,3.5216,2.2305,2
60.00,0.1000,0.7128,0.0000,1.4004,11.3064,9.2124,3
102.00,0.7647,0.0000,0.0000,36.0795,1.8271,0.1882,1
84.00,0.9286,0.0000,0.0000,31.6138,1.6571,0.0983,1
144.00,0.5417,0.0000,0.0000,34.6326,3.1579,3.6513,2
78.00,0.6154,0.0000,0.0000,14.9473,4.2183,10.7978,2
36.00,0.1667,0.6689,1.0000,0.9797,11.1669,12.0410,0
72.00,0.8333,0.0111,0.0000,25.0864,1.8383,0.1552,1
102.00,0.3529,0.0000,0.0000,16.8801,5.0426,12.3581,2
48.00,0.2500,0.5936,0.0000,1.7127,10.3905,16.7917,3
36.00,0.1667,0.6753,0.0000,0.8112,13.4113,12.9753,0
120.00,0.7500,0.0196,0.0000,42.0623,1.7971,0.1339,1
114.00,0.4211,0.0000,0.0000,24.0289,3.7443,3.9799,2
60.00,0.2000,0.6765,1.0000,1.5527,11.5010,11.9581,3
42.00,0.0000,0.7013,0.0000,1.0274,11.2118,10.7218,0
36.00,0.1667,0.6722,1.0000,0.8737,12.5059,8.7481,0
138.00,0.2609,0.0118,0.0000,24.6325,4.5362,14.5060,2
108.00,0.9444,0.0000,0.0000,41.5975,1.5963,0.1547,1
96.00,0.6875,0.0000,0.0000,36.5777,1.6246,0.2227,1
96.00,0.9375,0.0000,0.0000,33.1857,1.8928,0.0488,1
90.00,0.3333,0.0000,0.0000,17.5066,4.1409,4.7905,2
78.00,0.2308,0.6969,0.0000,1.7808,12.2763,10.1180,3
30.00,0.2000,0.5998,1.0000,0.9924,11.0969,21.5916,0
78.00,0.7692,0.0109,0.0000,26.6885,1.8909,0.1219,1
78.00,0.5385,0.0000,0.0000,11.2687,5.9219,9.0837,2
54.00,0.2222,0.6306,0.0000,1.9246,9.3648,8.8089,3
42.00,0.1429,0.7081,0.0000,0.9047,12.5520,12.7331,0
30.00,0.2000,0.7017,0.0000,0.5753,14.5550,19.1193,0
144.00,0.4583,0.0000,0.0000,25.7515,4.5919,4.4273,2
84.00,0.8571,0.0000,0.0000,30.9087,1.7177,0.1965,1
42.00,0.1429,0.7012,1.0000,0.9957,11.6018,10.1971,0
60.00,0.8000,0.0111,0.0000,22.5001,1.6372,0.2059,1
72.00,0.3333,0.5115,0.0000,2.7413,11.8309,19.7395,3
66.00,0.0909,0.6842,0.0000,1.7522,10.8940,6.1520,3
36.00,0.1667,0.7022,0.0000,0.9222,10.6271,6.3367,0
120.00,0.9000,0.0112,0.0000,42.6884,1.7795,0.2082,1
120.00,0.6500,0.0000,0.0000,18.7506,5.3998,12.5826,2
42.00,0.0000,0.6723,0.0000,1.2750,9.7936,5.9627,3
36.00,0.1667,0.6404,1.0000,0.8901,13.5454,19.6372,0
120.00,0.8500,0.0000,0.0000,44.9542,1.6694,0.2257,1
78.00,0.4615,0.0000,0.0000,19.3068,3.0400,2.5371,2
90.00,0.2000,0.7075,0.0000,1.7084,14.4082,18.0623,3
36.00,0.1667,0.6799,0.0000,1.1046,9.4323,15.1739,0
96.00,0.9375,0.0000,0.0000,34.6488,1.7707,0.1433,1
144.00,0.5417,0.0000,0.0000,29.5812,3.8680,6.5414,2
54.00,0.2222,0.6739,0.0000,1.3654,11.8981,15.1298,3
